#,Title,Company,URL,Location,State,Salary,Date Posted,Expiration Date
26,Bioprocessing Support Technician,Eurofins,https://www.indeed.com/viewjob?jk=65d31c045533a757,"Andover, MA, US",MA,$24,2026-01-24,N/A
27,"Counsel, Global Research","Novo Nordisk, Inc.",https://www.indeed.com/viewjob?jk=71369ddebb698ab7,"Lexington, MA, US",MA,"$116,810",2026-01-24,N/A
28,Asset Management - Life Sciences Private Capital Growth Equity Associate- Associate,JPMorganChase,https://www.indeed.com/viewjob?jk=73bde72874d0397b,"Boston, MA, US",MA,N/A,2026-01-24,N/A
29,Commercial Forecasting Associate Director,Lantheus,https://www.indeed.com/viewjob?jk=abc62c665656bf25,"Bedford, MA, US",MA,"$139,000",2026-01-24,N/A
30,Marketing Operations Director,Lantheus,https://www.indeed.com/viewjob?jk=7f98bbb46e025d53,"Bedford, MA, US",MA,"$172,000",2026-01-24,N/A
31,Quality Chamber Technician,"Cold Chain Technologies, LLC.",https://www.indeed.com/viewjob?jk=d8bd6af2c2c8bb5a,"Franklin, MA, US",MA,"$75,000",2026-01-24,N/A
32,"Manager, Quality Systems",STERIS,https://www.indeed.com/viewjob?jk=e997bf0aa9da28ca,"Northborough, MA, US",MA,"$113,900",2026-01-24,N/A
33,"Director Regional Marketing, Americas",Abcam,https://www.indeed.com/viewjob?jk=c614728500500619,"Waltham, MA, US",MA,"$140,000",2026-01-24,N/A
34,Sample Management Associate,Pharmaron,https://www.indeed.com/viewjob?jk=67b0eac88af277a1,"Woburn, MA, US",MA,$24,2026-01-24,N/A
35,Life Sciences: Scientific and Laboratory Informatics Manager - Manager/Sr. Manager,Accenture,https://www.indeed.com/viewjob?jk=11a19d1c069a9164,"Boston, MA, US",MA,"$94,400",2026-01-24,N/A
36,Quality Assurance Engineer,PA Consulting,https://www.indeed.com/viewjob?jk=d436bb304e36dba7,"Boston, MA, US",MA,"$80,000",2026-01-24,N/A
37,Downstream Development Engineer – Pilot Operations,Eurofins,https://www.indeed.com/viewjob?jk=371a5772ec55cd80,"Lexington, MA, US",MA,$30,2026-01-24,N/A
38,Pilot Plant Process Technician (No Degree Needed),Eurofins,https://www.indeed.com/viewjob?jk=8d92e9f5032b8440,"Andover, MA, US",MA,$24,2026-01-24,N/A
39,Quality Assurance Engineer,PA Consulting,https://www.indeed.com/viewjob?jk=eb503b51850cbcb9,"Boston, MA, US",MA,"$80,000",2026-01-24,N/A
40,Technical Sales Support (Microbiology),Element Materials Technology,https://www.indeed.com/viewjob?jk=f01271174bce1611,"Acton, MA, US",MA,N/A,2026-01-24,N/A
41,Replenishment Associate,Nova Biomedical,https://www.indeed.com/viewjob?jk=929930bb7eced7e7,"Billerica, MA, US",MA,$23,2026-01-24,N/A
42,Business Development Director I - Central Laboratory (New England),Labcorp,https://www.indeed.com/viewjob?jk=664a79573eb1c3ff,"Boston, MA, US",MA,"$85,000",2026-01-24,2026-01-30
43,Lab Equipment Move Management Specialist II,Genesis AEC,https://www.indeed.com/viewjob?jk=5920a6660d1487d7,"Medford, MA, US",MA,"$1,000",2026-01-24,N/A
44,"Senior Network Architect, Infrastructure & Operations",Lantheus,https://www.indeed.com/viewjob?jk=db3734d2bcfdc501,"Bedford, MA, US",MA,"$139,000",2026-01-24,N/A
45,Quality Control Lab Chemist,Nova Biomedical,https://www.indeed.com/viewjob?jk=27b0bf58e5315ab5,"Norwood, MA, US",MA,$75k,2026-01-24,N/A
46,OFFICE MANAGER,ESFM,https://www.indeed.com/viewjob?jk=b60278b52dba229e,"New York, NY, US",NY,"$80,000",2026-01-24,N/A
47,Staff Software Engineer,Datavant,https://www.indeed.com/viewjob?jk=aff9701a14a5984c,"New York, NY, US",NY,N/A,2026-01-24,N/A
48,Senior Software Engineer,Datavant,https://www.indeed.com/viewjob?jk=4efb51fa598fd439,"New York, NY, US",NY,N/A,2026-01-24,N/A
49,Senior Clinical Project Manager (Remote),Everest Clinical Research,https://www.indeed.com/viewjob?jk=d0bd745d6c7782b0,"Bridgewater, NJ, US",NJ,N/A,2026-01-24,N/A
50,Clinical Trial Associate,Menarini,https://www.indeed.com/viewjob?jk=b2c2d2b7160faf53,"New York, NY, US",NY,"$115,000",2026-01-24,N/A
51,Health Information Specialist I,Datavant,https://www.indeed.com/viewjob?jk=b63162a04d740a20,"Jersey City, NJ, US",NJ,N/A,2026-01-24,N/A
52,"Director of Product Management, Medical Affairs",Salesforce,https://www.indeed.com/viewjob?jk=20fa193e79c75c96,"New York, NY, US",NY,"$216,300",2026-01-24,N/A
53,"Senior Manager, Portfolio - Product Lifecycle Management",Phenomenex & Agela,https://www.indeed.com/viewjob?jk=f5e1b970323985ce,"New York, NY, US",NY,"$125,000",2026-01-24,N/A
54,Life Sciences: Scientific and Laboratory Informatics Manager - Manager/Sr. Manager,Accenture,https://www.indeed.com/viewjob?jk=673587423791e173,"New York, NY, US",NY,"$94,400",2026-01-24,N/A
55,Life Sciences: Scientific and Laboratory Informatics Manager - Manager/Sr. Manager,Accenture,https://www.indeed.com/viewjob?jk=7c995e7774590a9e,"Morristown, NJ, US",NJ,"$94,400",2026-01-24,N/A
56,"Senior Consultant - Life Sciences Advisory, Health Segment - Campus 2026",Guidehouse,https://www.indeed.com/viewjob?jk=502270f54910d968,"New York, NY, US",NY,"$98,000",2026-01-24,N/A
57,2026 Summer Intern - Computational Sciences Center of Excellence AI for Drug Discovery,Genentech,https://www.indeed.com/viewjob?jk=b252e4d1e48d573c,"New York, NY, US",NY,$45,2026-01-24,N/A
58,Aseptic CAR-T Manufacturing Operator,Johnson & Johnson,https://www.indeed.com/viewjob?jk=fd4f343be17260f5,"Raritan, NJ, US",NJ,"$49,000",2026-01-24,N/A
59,2026 Summer Intern - Computational Sciences Center of Excellence AI for Drug Discovery,Genentech,https://www.indeed.com/viewjob?jk=f1e39e8e2314b05d,"New York, NY, US",NY,$45,2026-01-24,N/A
60,"Corporate Vice President, Strategy",Wiley,https://www.indeed.com/viewjob?jk=d232303fffcc0226,"Hoboken, NJ, US",NJ,N/A,2026-01-24,N/A
61,"Associate Account Executive - New York, NY - Johnson & Johnson MedTech, Surgery",Johnson & Johnson,https://www.indeed.com/viewjob?jk=97d55c7d5c0c63ba,"New York, NY, US",NY,"$55,000",2026-01-24,N/A
62,Field Applications Specialist - Core Histology,Leica Biosystems,https://www.indeed.com/viewjob?jk=c6e05f96c3142c62,"New York, NY, US",NY,"$85,000",2026-01-24,N/A
63,Senior Manager of Client Engagement & Project Management,Pharmaron,https://www.indeed.com/viewjob?jk=ac9be891665adad9,"Township of Franklin, NJ, US",NJ,$130k,2026-01-24,N/A
64,"Associate Manager, Sales",Salesforce,https://www.indeed.com/viewjob?jk=a9d97273f991cee7,"New York, NY, US",NY,"$114,660",2026-01-24,N/A
65,Senior Local Trial Manager,Johnson & Johnson,https://www.indeed.com/viewjob?jk=d649f2a2d5e9ecf2,"Raritan, NJ, US",NJ,"$92,000",2026-01-24,2026-01-30
66,"Manager, Master Data Management & Integration - USA Remote",Danaher Diagnostics,https://www.indeed.com/viewjob?jk=59a0a2e1ebf1d9d9,"New York, NY, US",NY,"$140,000",2026-01-24,N/A
67,"Manager, Benefits Strategy & Global Projects - REMOTE",Danaher,https://www.indeed.com/viewjob?jk=7f82482ebd10878c,"New York, NY, US",NY,"$140,000",2026-01-24,N/A
68,"Consultant, Government Services",SIA,https://www.indeed.com/viewjob?jk=a5b8a3867c09c04c,"New York, NY, US",NY,"$50,000",2026-01-24,N/A
69,Sr. Analyst- Government Technical Writing,SIA,https://www.indeed.com/viewjob?jk=5d3b89b603bf866b,"New York, NY, US",NY,"$77,000",2026-01-24,N/A
70,Health Information Specialist I,Datavant,https://www.indeed.com/viewjob?jk=7229bf8a416f8b5e,"New Providence, NJ, US",NJ,N/A,2026-01-24,N/A
71,"Associate Director, R&D Data Science & Digital Health – Hematology/Oncology",Johnson & Johnson,https://www.indeed.com/viewjob?jk=17c1994516d387e2,"Spring House, PA, US",PA,"$137,000",2026-01-24,N/A
72,Analytical Laboratory Associate II,Eurofins,https://www.indeed.com/viewjob?jk=12e4f01c0cc0bbc4,"Andover, MA, US",MA,$26,2026-01-24,N/A
73,Protein Purification Analytical Scientist,Eurofins,https://www.indeed.com/viewjob?jk=e98b69e21f418af7,"Andover, MA, US",MA,$27,2026-01-24,N/A
74,HPLC Analyst,Eurofins,https://www.indeed.com/viewjob?jk=63e2625237e0c46f,"Cambridge, MA, US",MA,$34,2026-01-24,N/A
75,HPLC Associate – Team Lead,Eurofins,https://www.indeed.com/viewjob?jk=1407060bcd049659,"Cambridge, MA, US",MA,$34,2026-01-24,N/A
76,HPLC Chemist,Eurofins,https://www.indeed.com/viewjob?jk=c42999274c69fce2,"Andover, MA, US",MA,$26,2026-01-24,N/A
77,Oncology G.A.P Scholar,Johnson & Johnson,https://www.indeed.com/viewjob?jk=0a33e02120b9ff48,"Spring House, PA, US",PA,N/A,2026-01-24,N/A
78,"Principal Scientist, Cell Therapy Process Development",Johnson & Johnson,https://www.indeed.com/viewjob?jk=d65d78f30d25f698,"Spring House, PA, US",PA,N/A,2026-01-24,N/A
79,Post Doc AI-powered Omics Analytics,Johnson & Johnson,https://www.indeed.com/viewjob?jk=07b94135631fc098,"Spring House, PA, US",PA,"$79,000",2026-01-24,N/A
80,Associate Director,AstraZeneca,https://www.indeed.com/viewjob?jk=0a7163f1a4977dac,"Waltham, MA, US",MA,"$134,892",2026-01-24,N/A
81,Applications Scientist,Schrödinger,https://www.indeed.com/viewjob?jk=f60814b838999dfa,"Cambridge, MA, US",MA,"$120,000",2026-01-24,N/A
82,"Distinguished Scientist/Director, Cell Therapy",Johnson & Johnson,https://www.indeed.com/viewjob?jk=ca92917d6fdc671e,"Cambridge, MA, US",MA,"$164,000",2026-01-24,N/A
83,"National Director, Life Sciences",Leica Biosystems,https://www.indeed.com/viewjob?jk=4d7f38c20d56054f,"New York, NY, US",NY,"$200,000",2026-01-24,N/A
84,"Senior Manager, Trial Master File",BioNTech,https://www.indeed.com/viewjob?jk=4eeaf202d2ffa252,"Cambridge, MA, US",MA,"$130,800",2026-01-24,N/A
85,Associate Biomedical Engineer,United Therapeutics,https://www.indeed.com/viewjob?jk=80aff025559beb6f,"Medford, MA, US",MA,"$64,000",2026-01-24,N/A
86,Scientist - Functional Genomics,Eurofins,https://www.indeed.com/viewjob?jk=f1136681a7ffadab,"Cambridge, MA, US",MA,"$130,000",2026-01-24,N/A
87,"Scientist, Renal Cell Biology & Physiology (iPSC Differentiation/Reprogramming)",United Therapeutics,https://www.indeed.com/viewjob?jk=cfe6eb5b73f00feb,"Medford, MA, US",MA,"$111,000",2026-01-24,N/A
88,"Scientist, Renal Cell Biology & Physiology (Epithelial and Endothelial Cell Biologist)",United Therapeutics,https://www.indeed.com/viewjob?jk=d3fa09a265f68f13,"Medford, MA, US",MA,"$111,000",2026-01-24,N/A
89,"Executive Director, Omnichannel Marketing",BioNTech,https://www.indeed.com/viewjob?jk=f47ca7025e8b9c3c,"Berkeley Heights, NJ, US",NJ,"$221,700",2026-01-24,N/A
90,"Executive Director, Marketing Disease Lead",BioNTech,https://www.indeed.com/viewjob?jk=f95f35a2d52724d1,"Berkeley Heights, NJ, US",NJ,"$221,700",2026-01-24,N/A
91,"VP, Product Marketing",Ataccama,https://www.indeed.com/viewjob?jk=dc4d458d7bae1ea1,"Boston, MA, US",MA,"$280,000–$350,000",2026-01-23,N/A
92,Postdoctoral Associate / Senior Postdoctoral Associate,The Research Foundation for The State University of New York at Stony Brook,https://www.indeed.com/viewjob?jk=816f92c249f3786f,"Stony Brook, NY, US",NY,"$50,000",2026-01-23,N/A
93,"Director, Head of Computational Design",GSK,https://www.indeed.com/viewjob?jk=7b02d1acccd84fef,"Cambridge, MA, US",MA,"$178,200",2026-01-23,N/A
94,"Director, Head of Research Data Integration & Analytics",GSK,https://www.indeed.com/viewjob?jk=42a4519f8a5f3a6e,"Cambridge, MA, US",MA,"$178,200",2026-01-23,N/A
95,Research Pipeline Project Director,GSK,https://www.indeed.com/viewjob?jk=f749d5410ce35b76,"Collegeville, PA, US",PA,N/A,2026-01-22,N/A
96,Post-Doc Shumytsky Lab,Rutgers University,https://www.indeed.com/viewjob?jk=4c0c1a6303346e74,"Piscataway, NJ, US",NJ,"$63,968",2026-01-22,N/A
97,Research Support Specialist,The Research Foundation for The State University of New York at Stony Brook,https://www.indeed.com/viewjob?jk=8df46e011554cc86,"Stony Brook, NY, US",NY,"$38,000",2026-01-22,2026-02-05
98,"Senior Medical Director, Clinical Development, Advanced Pipeline Unit (APU), Hepatology",GSK,https://www.indeed.com/viewjob?jk=2cc69439306dae1f,"Waltham, MA, US",MA,"$284,625",2026-01-22,N/A
99,"Senior Medical Director, Clinical Development, Advanced Pipeline Unit (APU), Hepatology",GSK,https://www.indeed.com/viewjob?jk=ac3024226516813b,"Collegeville, PA, US",PA,"$284,625",2026-01-22,N/A
100,Part Time Teaching - Summer 2026,Rutgers University,https://www.indeed.com/viewjob?jk=cb469520a25b428a,"Piscataway, NJ, US",NJ,"$2,777",2026-01-22,N/A
101,Calibration Technician I,Getinge,https://www.indeed.com/viewjob?jk=a6b0903310f4d838,"Wayne, NJ, US",NJ,$32,2026-01-22,N/A
102,Sr. Service Technician,Getinge,https://www.indeed.com/viewjob?jk=04e4007bf84f7c80,"Wayne, NJ, US",NJ,$36,2026-01-22,N/A
103,Medical Affairs Consultant,サイネオス・ヘルス,https://www.indeed.com/viewjob?jk=a49a2eab0b9ad721,"Bridgewater, NJ, US",NJ,N/A,2026-01-22,N/A
104,Clinical Laboratory Technologist - Microbiology Lab,Stony Brook University Medical Center,https://www.indeed.com/viewjob?jk=add29acc894d67e8,"Stony Brook, NY, US",NY,"$89,142",2026-01-22,N/A
105,Clinical Laboratory Technologist - Core Lab - Per Diem,Stony Brook University Medical Center,https://www.indeed.com/viewjob?jk=8b755961c70e29eb,"Stony Brook, NY, US",NY,$68,2026-01-22,N/A
106,SAP Solution Architect*,Accenture,https://www.indeed.com/viewjob?jk=210df17a89f5f725,"New York, NY, US",NY,"$73,800",2026-01-22,N/A
107,SAP Solution Architect*,Accenture,https://www.indeed.com/viewjob?jk=7acf32a5d1f1ad35,"Morristown, NJ, US",NJ,"$73,800",2026-01-22,N/A
108,Events Manager,Harvard University,https://www.indeed.com/viewjob?jk=2619e5e495913337,"Boston, MA, US",MA,N/A,2026-01-22,N/A
109,SAP Solution Architect*,Accenture,https://www.indeed.com/viewjob?jk=302334408205d083,"Boston, MA, US",MA,"$73,800",2026-01-22,N/A
110,Global Marketing Director - Respiratory,GSK,https://www.indeed.com/viewjob?jk=e7d803d631a4d353,"Philadelphia, PA, US",PA,N/A,2026-01-22,N/A
111,Medical Affairs Consultant,サイネオス・ヘルス,https://www.indeed.com/viewjob?jk=61151b75736bb517,"Philadelphia, PA, US",PA,N/A,2026-01-22,N/A
112,SAP Solution Architect*,Accenture,https://www.indeed.com/viewjob?jk=7f664fc0aa0b7f96,"Philadelphia, PA, US",PA,"$73,800",2026-01-22,N/A
113,2026 Summer Intern - High Throughput Automation Technologies,Genentech,https://www.indeed.com/viewjob?jk=9e966a615dea41dc,"Philadelphia, PA, US",PA,$45,2026-01-22,N/A
114,Curriculum Developer/Designer (Part-Time) - 2026,Rutgers University,https://www.indeed.com/viewjob?jk=909440b445a1dcea,"Piscataway, NJ, US",NJ,$500,2026-01-21,N/A
115,"Manufacturing Assembler I, Cardiac Assist - Defined Term",Getinge,https://www.indeed.com/viewjob?jk=c050dfec3f20be77,"Wayne, NJ, US",NJ,$18,2026-01-21,N/A
116,Global Head of Project Delivery Operations,サイネオス・ヘルス,https://www.indeed.com/viewjob?jk=9fa60edd8ed7905a,"New York, NY, US",NY,"$204,600",2026-01-21,N/A
117,"Senior Manager, Labelling Strategy and Development",GSK,https://www.indeed.com/viewjob?jk=0c765ed05761fe28,"Collegeville, PA, US",PA,N/A,2026-01-21,N/A
118,"Senior Manager, Scientific Affairs",West Pharmaceutical Services,https://www.indeed.com/viewjob?jk=b568ffa4933f6abc,"Exton, PA, US",PA,N/A,2026-01-21,N/A
119,Production Grinder,ATS Automation Tooling Systems Inc.,https://www.indeed.com/viewjob?jk=031553cc7716dc18,"Vineland, NJ, US",NJ,$2,2026-01-21,N/A
120,Principal Scientist (Renal Disease),GSK,https://www.indeed.com/viewjob?jk=64b583bec839b0d2,"Collegeville, PA, US",PA,N/A,2026-01-21,N/A
121,Senior Scientist I Exton,A-TEK Inc,https://www.indeed.com/viewjob?jk=04d7ded6a6c8324b,"Exton, PA, US",PA,N/A,2026-01-20,N/A
122,"Co-op, Computational Biology",Biogen,https://www.indeed.com/viewjob?jk=ae20d06083610587,"Cambridge, MA, US",MA,$29,2026-01-20,N/A
123,"Product Assembler I - 2nd shift - Defined Term, Cardiac Surgery, Wayne, NJ",Getinge,https://www.indeed.com/viewjob?jk=33ecf125d3564f44,"Wayne, NJ, US",NJ,$18,2026-01-20,N/A
124,"Co-op, Global Trade Compliance",Biogen,https://www.indeed.com/viewjob?jk=e3a6513aae3eee2b,"Cambridge, MA, US",MA,$29,2026-01-20,N/A
125,"Intern, Medical Research",Biogen,https://www.indeed.com/viewjob?jk=eb18ef5283ed038f,"Cambridge, MA, US",MA,$23,2026-01-20,N/A
126,Development Quality Assurance Specialist II,"Sun Pharmaceutical Industries, Inc.",https://www.indeed.com/viewjob?jk=061ec19019123550,"Billerica, MA, US",MA,"$95,500",2026-01-20,N/A
127,Medical Affairs Engagement Manager,サイネオス・ヘルス,https://www.indeed.com/viewjob?jk=9ff7ad7e4b934586,"Boston, MA, US",MA,N/A,2026-01-20,N/A
128,"Senior Account Director, Educational Strategy",Knowfully Learning Group,https://www.indeed.com/viewjob?jk=5de9fa124a7f6f99,"Radnor, PA, US",PA,"$95,000",2026-01-20,N/A
129,Senior National Accounts Sales Manager,Ingersoll-Rand,https://www.indeed.com/viewjob?jk=e6732234a43a079c,"Philadelphia, PA, US",PA,"$120,000",2026-01-20,N/A
130,Sales Manager,Richland Glass Company,https://www.indeed.com/viewjob?jk=e9ef31b2582ce937,"Vineland, NJ, US",NJ,N/A,2026-01-20,N/A
131,"Principal Engineer, Systems",Getinge,https://www.indeed.com/viewjob?jk=bb97dc5f29872a96,"Wayne, NJ, US",NJ,"$150,000",2026-01-19,N/A
132,Senior Global Marketing Director Multiple Myeloma,GSK,https://www.indeed.com/viewjob?jk=6d9dcc007000e514,"Boston, MA, US",MA,"$219,750",2026-01-19,N/A
133,Senior Global Marketing Director Multiple Myeloma,GSK,https://www.indeed.com/viewjob?jk=a64c93f1e94e7dbd,"Philadelphia, PA, US",PA,"$219,750",2026-01-19,N/A
134,Senior Director External Engagement - Multiple Myeloma,GSK,https://www.indeed.com/viewjob?jk=795b8567c9d76950,"Collegeville, PA, US",PA,N/A,2026-01-19,N/A
135,Senior Global Marketing Director - Multiple Myeloma,GSK,https://www.indeed.com/viewjob?jk=594810d14bc9577c,"Collegeville, PA, US",PA,N/A,2026-01-19,N/A
136,"Associate Director, Veeva Clinical Excellence",GSK,https://www.indeed.com/viewjob?jk=c413f4dfcd92e00f,"Collegeville, PA, US",PA,N/A,2026-01-19,N/A
137,"Director, Veeva Clinical Excellence",GSK,https://www.indeed.com/viewjob?jk=ee7bb3e5bf364cb1,"Collegeville, PA, US",PA,N/A,2026-01-19,N/A
138,Senior Principal Software Engineer - R&D Tech,GSK,https://www.indeed.com/viewjob?jk=8ba7bedb5ac0f50e,"Collegeville, PA, US",PA,N/A,2026-01-19,N/A
139,Sr. Product Manager (CA or CP),Getinge,https://www.indeed.com/viewjob?jk=5d836242eef60f93,"Wayne, NJ, US",NJ,"$175,000",2026-01-13,N/A
140,Global Market Research Associate - VIE Contract,Sanofi,https://www.indeed.com/viewjob?jk=8a35b528ac3111d5,"Cambridge, MA, US",MA,N/A,2026-01-06,N/A
141,"Associate Director, Marketing - LUPUS",Biogen,https://www.indeed.com/viewjob?jk=43f7aa32d753164b,"Cambridge, MA, US",MA,"$164,000",2025-12-31,N/A
142,"Sr Medical Manager, Lupus - US Medical Affairs",Biogen,https://www.indeed.com/viewjob?jk=88c65e19925146a8,"Cambridge, MA, US",MA,"$143,000",2025-12-31,N/A
143,Dental Assistant II,Rutgers University,https://www.indeed.com/viewjob?jk=72bebb0492e59f44,"Newark, NJ, US",NJ,N/A,2025-12-26,N/A
144,Operations Engineer - Union,Hines,https://www.indeed.com/viewjob?jk=4b402a3efb3edfe3,"New York, NY, US",NY,$50,2025-12-03,N/A
145,Clinical Research Coordinator (Multi-Site),knownwell,https://www.indeed.com/viewjob?jk=a1ba112fbc724870,"Boston, MA, US",MA,$25,2025-10-20,N/A
146,"Division Chief, Surgical Oncology (Associate Professor - Professor Rank)",Rutgers University,https://www.indeed.com/viewjob?jk=81e35c9195385100,"New Brunswick, NJ, US",NJ,"$451,000",2025-10-14,N/A
147,Graduate Program - Medical Communications,Avalere Health,https://www.indeed.com/viewjob?jk=ce46202fa8989045,"Philadelphia, PA, US",PA,N/A,2025-09-20,N/A
148,"Product Assembler I - Wayne, NJ",Getinge,https://www.indeed.com/viewjob?jk=fa0382c78f18ea5f,"Wayne, NJ, US",NJ,$18,2025-08-22,N/A
149,Sr Mgr Tech Operations Fermentation Chemistry,Melinta Therapeutics,https://www.indeed.com/viewjob?jk=5588b21b38c0f254,"Parsippany-Troy Hills, NJ, US",NJ,N/A,2025-08-20,N/A
150,Manager - Tech Ops (Lyophilization expert),Melinta Therapeutics,https://www.indeed.com/viewjob?jk=1298256a79ccb46b,"Parsippany-Troy Hills, NJ, US",NJ,N/A,2025-08-20,N/A
151,Regulatory Affairs Internship,MannKind Corporation,https://www.indeed.com/viewjob?jk=e37c2eea825cdbd8,"Bedford, MA, US",MA,N/A,2025-08-02,N/A
152,Advanced Practice Nurse,Rutgers University,https://www.indeed.com/viewjob?jk=8b5b96177d7ef789,"Newark, NJ, US",NJ,"$150,000",2025-07-29,N/A
153,Dental Assistant,Rutgers University,https://www.indeed.com/viewjob?jk=cde6f0b69ed56314,"Newark, NJ, US",NJ,N/A,2025-07-10,N/A
154,Temporary Research Assistant Per diem,Rutgers University,https://www.indeed.com/viewjob?jk=a007e455d0fea38b,"Piscataway, NJ, US",NJ,$16,2025-06-25,N/A
155,"Lab Technician, Environment Testing, Edison, NJ",Eurofins,https://www.indeed.com/viewjob?jk=9dccb81e1cbc6bd0,"Edison, NJ, US",NJ,$17,2025-03-20,N/A
156,Senior Project Manager-Land Development,VHB,https://www.indeed.com/viewjob?jk=2c5119fc9203ad89,"Manasquan, NJ, US",NJ,N/A,N/A,N/A
157,Senior Project Designer - Land Development,VHB,https://www.indeed.com/viewjob?jk=cbb4c348b4b5f20a,"Manasquan, NJ, US",NJ,"$100,000",N/A,N/A
158,Project Manager - Land Development,VHB,https://www.indeed.com/viewjob?jk=104271727a6b963b,"Manasquan, NJ, US",NJ,"$120,000",N/A,N/A
159,"Senior Scientist/Principal Scientist, Quantitative Pharmacology",Legend Biotech,https://www.indeed.com/viewjob?jk=d4c0932ccd028798,"Somerset, NJ, US",NJ,N/A,N/A,N/A
